url,category,article
https://www.foxnews.com//sports/nfl-ray-lewis-professional-fighters-league-mma,sports,":   legend Ray Lewis is taking his skills off the field and into the cage. The Pro Football Hall of Fame linebacker, 12-time Pro Bowler and two-time Super Bowl champion is teaming up with the Professional Fighters League (PFL) in a new role aimed at advancing the sport of mixed martial arts (MMA). ""There’s not a lot of options – only 1% make it in the National Football League, the NBA and so on – but when you have these people with these types of skills, I have an eye for that. I have an eye for people who have the will but don’t have the opportunity, people who have the skills but not the right platform,"" Lewis told Fox News in a recent interview. ""So, from a leadership side, it’s like me coming in giving all the motivation I’ve been given for years and empowering people to succeed."" Lewis joins MMA legend Randy Couture as the second member of the Athlete Advisory Board, which will be comprised of MMA champions, sports icons and experts in the medical field. Additional announcements are expected in the coming months. ""Ray is a champion, a true athlete and leader. Ray started his athletic journey as a wrestler, and MMA inspires him and so it’s a great fit,"" Peter Murray, PFL CEO said. ""He’s so passionate about the sport of MMA, its growth and ultimately the PFL’s vision."" As a member of the advisory board, Lewis, who spent his entire 17-year NFL career with the   and was one of the league’s top defensive players of all-time, will identify new talent and help drive the fighter-first culture of the PFL. ""Every day you have to have an edge, every day you have to be motivating yourself in life to lead. If you can get more people in these sports, as opposed to doing other things, then we win,"" Lewis said. ""That’s where I think me working with Randy Couture will be really exciting because it's combining our skills and life experiences."" Since its debut in 2018, the PFL has been a rising star on the MMA stage. Unlike the UFC, which features a handful of fights during each event, including preliminary bouts, the main card and a marquee fight usually for a title – the PFL operates much more like an NFL season would. ""It's a format built on meritocracy that works for every major athlete from the NFL to the NBA,"" Murray said. ""Fighters win to advance, those who lose go home. There is a regular season, a playoff and a championship."" The playoff-style format and the chance for the best athletes to advance and earn the million-dollar championship prize are what really drew Lewis to the PFL. ""The format is way better than what the MMA gives us right now. I just love that you have this real avenue to be successful – they want the same thing any NFL player wants. They want chances to be noticed, to go against top people in the business and make some good money,"" Lewis said. In just a few years since its first season, the PFL has already 25% of the audience of the UFC, according to  . ""What’s driving that success is a couple of factors – there's an underserved fan base of 550 million fans around the world, 80% of those fans are outside the U.S., 20% in the U.S.,"" Murray said. ""It is the youngest fan base of all major sports and half of this overall fan base they're not watching stick and ball sports, they want access to more premium quality MMA and the PFL delivers that."" Murray added that the PFL format provides another layer of success, being easy to follow with great narratives and big stars. ""With our sports season format, it’s actually complimentary to the UFC. It is distributed on ESPN on a different night of the week for those avid MMA fans as well as the casual fans,"" Murray added.    is still the heavy hitter, being valued at $7 billion, according to president Dana White, and highlights some of the biggest names in the sport like Conor McGregor and Ronda Rousey. But with new sponsorships lined up, initiatives to expand its global reach, and new stars like Anthony Pettis and Kayla Harrison, the PFL is excited about its future. ""From Anheuser-Busch InBev, Geico to the armed forces are our current sponsors and we’ve partnered with IBM and many other major brands,"" Murray said, adding that there will be some major announcements ahead of the 2021 season from ""brands in some of the top spending categories in sports who have never sponsored MMA properties or events before."" The PFL opted to cancel its 2020 season due to COVID concerns, but Murray expects a strong bounce back from all the ""pent-up excitement"" when the fighters make their 2021 season debut on ESPN on April 23. ""The playoff-style brings different energy around it. A lot of people won’t just sit there and watch MMA if they don’t know about it, but if you give somebody a playoff-style anybody sits down and watches that because there’s intrigue who carries on and who moves to the next round,"" Lewis added"
https://www.foxnews.com//sports/ufc-israel-adesanya-apologizes-rape-remark-kevin-holland,sports," star Israel Adesanya was forced to backtrack and apologize Thursday for his trash-talking toward Kevin Holland, which included a comment about rape. Adesanya was responding to Holland’s own remarks in a since-deleted Instagram video. According to  , the middleweight champion said he would ""f—king rape"" Holland. The comment drew the attention of New Zealand Deputy Prime Minister Grant Robertson. Adesanya, who was born in Nigeria, lives in New Zealand. ""There is never a time to make flippant comments about rape,"" Robertson told  . ""It's just not something anybody should do. I am sure Israel understands that. I believe he has deleted [the post] in question. It will be up to the UFC as to what they do. ""It is not an issue that anyone should be making jokes or flippant comments about at all."" Adesanya apologized for the remark after facing Robertson’s condemnation. ""Last weekend fight talk escalated to a point in which I crossed the line,"" he wrote in a statement posted to Twitter. ""I understand the gravity of this word and how it can affect and hurt other people apart from my opponent, although that was NEVER my intention. I am still growing under the spotlight, and I take this as a lesson to be more selective with words under pressure."" MMA Junkie also noted that Adesanya has a history of controversial statements. The UFC 4 cover star said in February 2020 that Yoel Romero was going to ""crumble like the Twin Towers."" He also apologized for that and said he would be ""more careful"" with his future words."
https://www.foxnews.com//sports/francis-ngannou-stipe-miocic-ufc-260-heavyweight-champ,sports,"Francis Ngannou knocked out Stipe Miocic in the second round of   to become the new heavyweight championship on Saturday night in Las Vegas. Ngannou landed a couple of nasty punches early in the second round and appeared to corner Miocic against the cage. Miocic got back up and hit Ngannou and thought he had the advantage in the moment but opened himself up for more damage from the Cameroon native. Ngannou landed a nasty hook and caught Miocic by surprise and stayed on top of him for the win. It was a complete 180 from their first match at UFC 220 in 2018 when the fight went the full five rounds. Ngannou lost that match via unanimous decision and came all the way back more than three years later to get his revenge to become the 17th undisputed heavyweight champion in UFC history. After the 2018 loss to Miocic, he would lose again that year to Derrick Lewis. Ngannou needed wins against Curtis Blaydes, Cain Velasquez, Junior dos Santos and Jarizinho Rozenstruik to even get a shot at the heavyweight title again. Who’s next for ""The Predator""? UFC legend Daniel Cormier, who was on the ESPN broadcast, floated the idea of a fight between Ngannou and Jon Jones. ""Bones"" last fought in February 2020. Jones hasn’t lost sine 2009 and is considered to be one of the best fighters in UFC history. Jones has previously said he’d move up to heavyweight. He tweeted after the fight, ""show me the money."" **  def. Tyron Woodley via submission  def. Thomas Almeida via knockout  def. Gillian Robertson via unanimous decision  def. Kharma Worthy"
https://www.foxnews.com//sports/ufc-francis-ngannou-jon-jones-next-i-am-ready,sports,"After his impressive knockout victory over Stipe Miocic in the second round of   260, Francis Ngannou was crowned the new heavyweight champion on Saturday night in Las Vegas. What’s next for Ngannou? A possible date in the octagon with UFC great Jon Jones. Ngannou, who is on a five-fight winning streak, addressed what could be one of the biggest fights in the history of the sport during his post-fight press conference. He said that it ""makes the most sense for me."" ""In my opinion, Jon Jones is the greatest of all time in mixed martial arts,"" Ngannou said via  . ""Him moving up is going to be a challenge I will take. It'll be a very good challenge. ... But this time I am the champ, he is coming up and looking for me. I am ready any time soon."" Jones, who last fought in February of 2020, will need to make his debut as a heavyweight in order to fight Ngannou, after spending all of his career in the light heavyweight division. After Ngannou pulled out the incredible knockout win over Miocic, Jones took his thoughts to Twitter, addressing the rumors that he may meet ""The Predator"" in the octagon next. Jones initially tweeted, ""Let's play baby"" after the fight. But he immediately deleted it and replaced it by saying, ""Show me the money."" After UFC president Dana White said Derrick Lewis would be a possible contender to face Ngannou next, he added that the ball is in Jones’ court if he wants to fight him. White said earlier this year that Jones will take on the winner of the Miocic-Ngannou fight. ""If I'm Jon Jones and I'm home watching this fight, I start thinking of moving to [middleweight],"" White said when hearing of Jones' tweet. ""What's 'show me the money' mean? You can say you want to fight somebody – but do you really want to?"" Jones fired back at White on Twitter after hearing what he had to say. ""I quit the light heavyweight division, literally gained a massive amount of weight. And now people are saying I'm afraid?"" Jones tweeted. ""Everyone but me claiming that I'm afraid. All I asked was to get paid."" Jones continued his rant on Twitter into early Sunday morning. A potential Ngannou-Jones fight is certainly worth monitoring at the next big UFC event."
https://www.foxnews.com//sports/sano-twins-beat-brewers-8-2-to-win-season-opening-series,sports,"Miguel Sanó and Mitch Garver homered to back up Michael Pineda, and the Minnesota Twins beat the Milwaukee Brewers 8-2 Sunday to win the season-opening series. Luis Arraez went 3 of 3 with a pair of walks as the Twins took two of three. Max Kepler and Sanó each drove in three runs. Twins starter Michael Pineda (1-0) gave up just one unearned run in five innings. The right-hander struck out five, walked two and allowed four hits. Cody Stashak, Hansel Robles and Jorge Alcala combined for four innings of one-hit relief. The only hit the bullpen allowed came on Jackie Bradley Jr.'s sixth-inning homer off Stashak. Garver broke a 1-all tie and put the Twins ahead for good   off Brewers starter Adrian Houser (0-1) with one out in the fifth. Pineda got out of a bases-loaded jam in the bottom half of the fifth by striking out Avisaíl García. Minnesota broke the game open in the sixth with four runs off reliever Drew Rasmussen. Kepler hit a two-run single and Sanó followed with a  The Twins benefited that inning from an error by first baseman Keston Hiura, whose high throw to second on a fielder’s choice pulled shortstop Luis Urías off the bag. Hiura is a converted second baseman who had never played first base before this season. He switched positions to make room for Kolten Wong, a two-time Gold Glove second baseman who signed with the Brewers in February. One encouraging sign for the Brewers was the way Houser performed as he attempts to bounce back from a 2020 season in which he went 1-6 with a 5.30 ERA. Houser struck out four while allowing two runs, four hits and two walks in five innings. Twins: CF Byron Buxton left in the third inning with an illness unrelated to COVID-19, according to team officials. Buxton, who homered in each of the Twins' first two games, doubled in his only plate appearance Sunday. Brewers:   after appearing to collapse in the bottom of the ninth inning of  while assisting home plate umpire CB Bucknor, who had been hit in the throat area with a foul ball. Milwaukee manager Craig Counsell said Sunday that Yeager was lightheaded and ""extremely dehydrated"" after the game but had started feeling better. Counsell was hopeful that Yeager would get released from the hospital sometime Sunday. Twins; Start a three-game series at Detroit on Monday. Scheduled starters are Minnesota’s José Ureña (0-3, 5.40 ERA for Miami last year) and Detroit’s Matt Shoemaker (0-1, 4.71 for Toronto) in a matchup of right-handers. Brewers: Open a three-game road set with the Chicago Cubs on Monday. LHP Brett Anderson (4-4, 4.21) pitches for the Brewers. The Cubs are expected to start RHP Trevor Williams (2-8, 6.18 with Pittsburgh)."
https://www.foxnews.com//sports/astros-batter-as-9-2-to-complete-four-game-sweep,sports,"Jason Castro homered in his first start back with Houston, and the   beat the   9-2 on Sunday for a four-game sweep. Dusty Baker tied Bill McKechnie for 14th among managers with 1,896 wins. Kyle Tucker and Chas McCormick also homered for the Astros, off to their best start since 2001. Yuli Gurriel had three hits and two RBIs. Houston outscored the A’s 35-9 in the series with 47 hits, including eight home runs. The Astros became the fourth team in major league history to score eight or more runs in each of its first four games. ""We just had tons of momentum coming in from last year,"" McCormick said. ""The guys are really hungry. We just crushed them from the first pitch to the last pitch of the whole series. It was cool to watch, cool to be a part of."" Sweeping the division rival A’s was especially pleasing to the Astros, who were taunted at the Coliseum throughout the series. Houston faces the fallout from the sign-stealing scandal in which Major League Baseball penalized the team ahead of the 2020 season, which was played in empty ballparks due to the pandemic. Oakland won seven of the 10 games with Houston in 2020 on the way to its first AL West title since 2013. ""You can’t do much better than the start that we had,"" Baker said. ""You take a quick, fast start anytime. You have to enjoy it while it’s here, try to build off it and keep going from there. We’re leaving out of here mainly feeling good about ourselves with our bullpen strong."" Mark Canha doubled, tripled and scored twice for the A’s, who are 0-4 for their first time since losing five straight at the start of 1987. ""Look, we don’t feel good about it,"" A’s manager Bob Melvin said. ""A little bit embarrassing. We played really poorly and they played great. We have to turn things around. It’s not just going to happen."" Castro was back in the Astros lineup for the first time since leaving Houston as a free agent following the 2016 season. Third on the franchise’s list for games caught entering the year, the 33-year-old Castro is slated for a backup role this season and is likely to share time with Martín Maldonado. Castro’s home run off Sean Manaea (0-1) in the second came after Myles Straw drew a two-out walk. Tucker homered off Manaea in the first. McCormick added a three-run drive off Yusmeiro Petit in the sixth, his first in the majors. ""It was unreal,"" McCormick said. ""It was an 0-2 count. Rounding the bases I couldn’t stop smiling."" Brandon Bielak (1-0) pitched 4 2/3 hitless innings of relief with four strikeouts and no walks. Astros starter José Urquidy struck out five in 4 1/3 innings, allowing two runs and four hit. Manaea (0-1) gave up five runs, six hits and three walks in 4 2/3 innings. Oakland was held to four hits. Oakland rookie Ka’ai Tom pitched a scoreless ninth inning — after starting the game in left field. Tom retired Jose Altuve and Tucker on infield pop-ups before Alex Bregman reached on an infield single. Yordan Alvarez then grounded out. ""It was because our bullpen was beat up over the course of these four games,"" Melvin said. ""I just didn’t want to have to use another pitcher."" Astros: OF Michael Brantley showed improvement a day after getting hit in the right wrist by a 90 mph fastball, and Baker is cautiously optimistic. ""When he’s coming back just depends on his body and how he heals,"" Baker said. ""We dodged a major bullet by him having no fractures or a broken wrist or anything like that."" Athletics: RF Chad Pinder is scheduled for an MRI on his left knee Monday after he was taken out not long after making a leaping catch and crashing hard into the fence on Altuve’s deep fly leading off the game. Pinder also made a pair of spectacular catches on opening night. … Sean Murphy (wrist bruise) felt discomfort hitting in the cage before the game and remains out. … Ramon Laureano (sore wrist) is feeling better but was held out. Astros: RHP Luis Garcia (0-1, 2.92 ERA in 2020) makes his second career start in the first of a two-game series at Anaheim on Monday. Athletics: Frankie Montas (3-5, 5.60 ERA in 2020) makes his season debut at home against the Dodgers on Monday. Montas hasn’t pitched since coming out of his final spring training start because of a cuticle tear on his right middle finger."
https://www.foxnews.com//sports/ex-olympian-finger-ripped-off-mma-fight,sports,"A mixed martial artist competing in a fight at   94 (CFFC) appeared to lose his finger during a bout on Thursday night. Khetag Pliev, an Olympic wrestler for Canada in 2012, was taking on Devin Goodale and while Pliev was being attended to between the second and third rounds, his corner noticed something was off, according to CBS Sports. Pliev discovered his right ring finger was not where he left it. Goodale was declared the winner, though he noted he didn’t know how Pliev may have lost the finger. ""I can’t remember anything, I don’t know,"" Goodale said. ""I got hit by something big, I don’t remember what happened. I’m just being honest. I don’t remember what happened. I’ll have to watch the tape myself, I don’t remember anything."" According to  , an announcement was made over the PA system asking those at the venue to be on the lookout for the finger. CM Punk, a former WWE wrestler who had about 15 minutes in UFC, was on the broadcast and couldn’t believe it. ""I don't understand exactly what happened,"" Punk said, via  . ""We're not gonna replay it for you, ladies and gentlemen, but it wasn't a compound fracture. It wasn't a dislocation, a break, a laceration. His finger was just gone. It's gone. It fell off, ripped off."" CFFC president Rob Haydak said during the broadcast Pliev’s finger was found in his glove and he was taken to the hospital to have it reattached. ESPN reporter Marc Raimondi shared an image from Pliev after he had his finger reattached. ""All good,"" the fighter said."
https://www.foxnews.com//sports/mets-michael-conforto-mum-vaccine,sports," outfielder Michael Conforto said Sunday getting the  was a ""personal choice."" Conforto was asked about whether his Mets teammates would get the vaccine at some point this season if and when it becomes available, according to the  . ""It’s a personal choice. Everybody has their own opinions on whether or not they’re going to go into get vaccinated. But what I will say is when we get home, anyone who wants a vaccine will be able to get one and I think that’s a good thing for the league, good thing for the teams,"" Conforto said. Major League Baseball and the MLB Players Association sent a memo to players and staff encouraging them to receive the vacation once they are approved for one. ""For purposes of this memo, individuals are considered `fully vaccinated’ two weeks after receiving their second dose of a two-dose vaccine (Pfizer or Moderna) or two weeks after their first dose of a single dose vaccine (Johnson & Johnson),"" the three-page memo said. MLB said if 85% of players and staff are vaccinated then some of the protocols would be relaxed, including mandatory mask mandates in the dugouts and bullpens, electronic trackers and pool tables and saunas would be brought back. Conforto said he couldn’t give a reason as to why a teammate would or wouldn’t get the vaccine, but didn’t feel comfortable sharing whether he’d get the vaccine even after his own COVID experience. ""Right now I have the antibodies and so that’s something that I’ve continued to talk to the trainers about, what that means and how long those antibodies will stick around,"" he added. ""So at this point I’m not comfortable sharing, whether or not I will. But I can say we have all of the current information, we’re very educated on it. And, you know, it’s going to be available to us anytime that we do want to get vaccinated."" The Mets start their season against the Philadelphia Phillies on Monday. Their first series against the Washington Nationals was postponed due to their opponents’ coronavirus issues."
https://www.foxnews.com//sports/great-8-ovechkin-scores-historic-pp-goal-caps-sweep-devils,sports,"Alex Ovechkin moved into a second-place tie on the all-time list for NHL power-play goals and the Washington Capitals beat the New Jersey Devils 5-4 on Sunday, completing a sweep of their eight-game season series. Ovechkin's second-period goal was his 265th with the extra man, tying him with Brett Hull for second place and leaving him nine behind all-time league leader Dave Andreychuk (274). The 35-year-old Russian, who also picked up two assists, has 19 goals this season and 725 in his career. He is six goals shy of tying Marcel Dionne for fifth place all time in the NHL. Ilya Samsonov was a big reason the Capitals finished off the sweep, making 35 saves, including 29 in the opening 40 minutes. T.J. Oshie, Conor Sheary, Carl Hagelin and Evgeny Kuznetsov also scored for Washington. The eight-game sweep was the first in team history against a single opponent. Travis Zajac scored twice and Yegor Sharangovich and Jesper Bratt once for New Jersey, which trailed 3-2 after two periods despite outshooting the Caps 31-12. Mackenzie Blackwood faced 19 shots. After Zajac and Oshie scored in the first period, Sheary gave the Caps the lead at 3:21 of the second period with a shot that deflected off the jersey of Devils defenseman Damon Severson and fluttered into the net. Ovechkin stretched the lead to two goals, slam-dunking the rebound of Nicklas Backstrom's shot that slipped through Blackwood's pads. The power play was set up when Dmitry Kulikov high-sticked Ovechkin in the face. Sharangovich got New Jersey within 3-2 late in the second period but Hagelin and Kuznetsov scored early in the third to stretch the margin to 5-2. Bratt and Zajac got the Devils within a goal with 4:07 to play. They never got closer. Kyle Palmieri may have played his last game with the New Jersey Devils. The team said the right wing, who will be a free agent at the end of the season, was held out of Sunday's game for precautionary reasons. Stephen Bartlett, his agent, said the move was made in anticipation of a trade in the coming days or week(s). The trade deadline is April 12. Palmieri has scored at least 24 goals in each of his first five seasons with the Devils. The 30-year-old got off to a slow start this year and has eight in 34 games. His 140 goals since 2015-16 are the sixth most for a right wing. The Caps eight wins against New Jersey marked the 13th time since the expansion era (1967-68) a team has beaten an opponent eight times in a season. It was the first time since 2007-08 when the Canadiens won eight against the Bruins. NOTES: Zajac has 202 goals with New Jersey, tying him with Bobby Holik for third place in franchise history. Patrik Elias (408) and John MacLean (347) are the top two. ... Devils are 4-12-3 at home. Washington is 12-5-2 on the road. ... Oshie has four goals in his past five games. ... Devils D Ryan Murray tied a career high with three assists. Capitals: at Islanders on Tuesday. It's the finale in a string of 11 straight games against the three New York City metropolitan area teams — the Devils, Rangers and Islanders. Devils: Stay home and face Sabres on Tuesday night."
https://www.foxnews.com//sports/reds-wings-score-3-in-2nd-end-losing-streak-in-tampa-5-1,sports,"Thomas Greiss made 27 stops to lead the Detroit Red Wings to a 5-1 victory over Tampa Bay on Sunday for their first road win against the Lightning in nearly six years. Mark Staal, Valterri Filppula, Michael Rasmussen, Darren Helm and Dylan Larkin all scored for the Red Wings, who snapped a three-game winless streak. Luke Glendening and Anthony Mantha each finished with two assists for Detroit, which had lost 17 consecutive games in Tampa until Sunday. Victor Hedman scored his seventh goal for the Lightning. Christopher Gibson stopped 12 shots in the loss, his undoing coming when he allowed three goals in a span of 2:53 in the second period. Filppula opened that spurt with a goal at 16:05, Rasmussen scored 29 seconds later off a miss that caromed off the boards and Staal closed the flurry with a shot through traffic to make it 4-0. Larkin had a power-play goal late in the first and Helm added an empty-netter for Detroit. Hedman, appearing in his 800th career game, broke the shutout 4:12 into the third period. It was Tampa Bay’s first home-ice loss to Detroit since falling 4-0 on April 25, 2015. The five goals were the most allowed by Tampa Bay in a home game against Detroit since Feb. 17, 2011. The Lightning fell to 0-9-1 this season when allowing more than four goals. They’re 26-1-1 when allowing four goals or less. Detroit was without F Robby Fabbri, who was scratched with an undisclosed injury. Fabbri, tied for the team lead with 10 goals, played 16:07 on Saturday. The Red Wings were already without forwards Bobby Ryan (upper body) and Sam Gagner (lower body), who have both been out since March 30 and Tyler Bertuzzi, who has missed 30 games with an upper body injury. Red Wings: Host Nashville Predators on Tuesday. Lightning: At Columbus Blue Jackets on Tuesday."
https://www.foxnews.com//sports/matthews-tavares-lead-maple-leafs-to-4-2-win-over-flames,sports,"Auston Matthews and John Tavares each had a goal and an assist and the   beat the   4-2 Sunday night. Morgan Rielly and Alex Galchenyuk also scored for the Maple Leafs, who are 6-3-1 in their last 10 and continue to top the NHL’s North Division. Michael Hutchinson made 32 saves. ""It definitely wasn’t our best, I think we looked a little sluggish at times,"" Tavares said. ""We defended really well and I thought played a quicker game in the third, which I think allowed us to take control. There’s going to be nights, you don’t have your best, but you’ve got to work and compete and find ways to get your game going. I think we did that."" Joakim Nordstrom and Andrew Mangiapane scored for the Flames, who are 2-8-0 in their last 10 and 5-8-0 since Darryl Sutter took over as head coach. David Rittich stopped 26 shots in the first of back-to-back games between the division rivals. ""In order to keep up, the team has to play at a pace,"" Sutter said. ""You have to be able to execute at that pace and check at that pace. For some of our players, that’s difficult."" Toronto has won five of seven meetings between the teams this season. The Flames host the Maple Leafs again Monday. Calgary trails the Montreal Canadiens, holding down the fourth and final playoff spot in the division, by six points. Toronto scored twice in the third period. The Leafs went ahead 3-2 on an own-goal by the Flames credited to Tavares at 6:55 . Rittich made initial saves on William Nylander and Tavares, but the rebound went off Noah Hanifin’s skate and into Calgary’s net. Hanifin swung his stick in frustration and broke it across Calgary’s post. ""There’s a reason why (the Leafs) are where they are,"" Flames captain Mark Giordano said. ""And you could tell they were coming out with the mentality to win the game in the third. We’ve got to have that same mentality when games are tied or when you’re down, whatever the case, you’ve got to have that confidence."" Matthews made it 4-2 at 9:16 with his league-leading 25th from close range. From the goal-line, Mitch Marner passed to his linemate driving the net for the insurance goal. ""We obviously were not very good at all through 40 minutes, but we were in a game,"" Toronto coach Sheldon Keefe said. ""A big goal there late in the second. The way that it worked out, we really needed to find a way to get better for 20 and if we did, we liked our opportunity to get points here tonight. I really liked our third."" When the Flames were unable to get out of their own zone cleanly, Rielly took advantage of a turnover and scored on Toronto’s first shot on net 58 seconds after puck drop. The defenseman skated the puck to the far faceoff circle and beat Rittich with a wrist shot over the Calgary goaltender’s left shoulder. The Flames tied it 1-1 on Nordstrom’s goal at 12:43 as he tipped Mark Giordano’s slap shot upstairs on Hutchinson for his first goal as a Flame. Mangiapane put the Flames up 2-1 with 39 seconds remaining in the opening period. He pulled Mikael Backlund’s pass out of his skates and got an off-speed shot away that beat Hutchinson’s blocker. Galchenyuk scored his first with the Maple Leafs and tied the score late in the second period. The forward converted a goal-mouth feed from Tavares. Calgary is scheduled to host the Vancouver Canucks on Thursday and Saturday. The Canucks, however, were dealing with 16 players on the NHL’s pandemic protocol list Sunday. Giordano’s assist on Nordstrom’s goal was his 500th career point. Al MacInnis (822) and Gary Suter (565) are the only other Flames defenseman to reach that mark. With 297 career points, Rielly tied Bryan McCabe for sixth in all-time points among Maple Leafs defensemen. Flames forward Sam Bennett played his 400th career NHL game."
https://www.foxnews.com//sports/flat-cap-unique-season-make-for-tight-nhl-trade-deadline,sports,"Acquiring Blake Coleman and Barclay Goodrow at the 2020 NHL trade deadline helped the Tampa Bay Lightning  . No such moves will be possible in their attempt to repeat. ""We have zero dollars of cap space to acquire a player between now and the trade deadline,"" general manager Julien BriseBois said. ""Literally zero dollars. That’s the obstacle."" That obstacle isn't unique to the defending champions going into a trade deadline like none other in league history. Eighteen of 31 teams have $1 million or less of salary cap space and the cap ceiling won't go up a penny next season, so things are tighter than ever. Prominent players like Buffalo's Taylor Hall and goaltenders Jonathan Bernier and Devan Dubnyk seem likely to move, but even hockey's most seasoned executives aren't sure what to expect before the clock strikes 3 p.m. Eastern on April 12. ""There’s so much unknown because of the cap,"" New York Islanders GM Lou Lamoriello said. ""The cap is going to be flat next year. So any contract that you take on that is more than one year is going to disrupt whatever you’re doing next year and will put you in worse shape. So that complicates the matter without the cap increases, but it’s the same for everyone."" The seven Canadian teams are in a ""tougher spot,"" Toronto GM Kyle Dubas acknowledged, because of a weeklong mandatory quarantine for any player acquired from the U.S. That's half the quarantine imposed earlier this season but still makes it more difficult to swallow paying a hefty price for a player who might be available for only 10 regular-season games before the playoffs begin. And that's if teams can agree to a trade with so little cap room. Tampa Bay, Washington, Vegas and Montreal don't have the space to add even a player making the league minimum, according to   calculations, and several others would need to clear room to add anyone with even a modest salary. ""A lot of teams are in the same situation we’re in where they literally have no cap space or very, very little — not enough to add a player without subtracting,"" BriseBois said. ""The teams that are kind of on the bubble, I don’t know how what’s ultimately going to guide their decisions. Are they going to try to add? Are they going to sell? Will there be more teams just standing pat? I don’t know, but it’s going to be interesting to find out."" Philadelphia and Columbus are among those on the playoff bubble with tradeable assets.   have lost three of five since GM Chuck Fletcher said they're ""not looking at selling right now."" That can obviously change. The buyers are easier to identify: Lamoriello's Islanders  , Dubas' Maple Leafs look like the class of the North Division with perhaps a hole or two to fill and Edmonton might be a top-four defenseman away from challenging Toronto. ""If you’re talking about trying to go out and get a legit top-four — any, a lefty or a righty — defenseman, No. 1 there’s not a lot of them that are going to be available,"" Oilers GM Ken Holland said. ""And those that are going to be available, the price is going to be high."" A couple of top defensemen could also stay put if Nashville remains in playoff contention and keeps Ryan Ellis and Mattias Ekholm. Right-shooting Blue Jackets defenseman David Savard is a pending free agent and arguably the most sought-after player on the market. Hall and New Jersey's Kyle Palmieri fit the Islanders' need without Lee, though they aren't the only team looking for that kind of player. ""We’re always trying to find a scoring winger,"" Lamoriello said. ""Everybody is. That’s not something that’s easy to do."" It's also not easy to find a reliable goaltender, which Colorado and Washington would love to add as playoff insurance in win-now mode. Maybe that's Bernier or Carolina's James Reimer, who are currently injured, or a bigger swing at someone like Jonathan Quick of Los Angeles. Players like Quick or Anaheim forward Rickard Rakell would normally be important additions this time of year because they're signed beyond this season. That was Tampa Bay's thinking getting Coleman and Goodrow for at least two playoff runs, but the salary cap remaining flat at $81.5 million changes the equation. ""Usually you’d put a premium on getting a player that has future years,"" Dubas said. ""It’s a little bit more complex this year knowing that very likely it’s going to be at 81.5 again, the cap, so anything that we take from next year’s allotment, it impacts a number of different things as you can well imagine. It’s a rare time where probably a rental is a better fit."" Even acquiring a pending free agent isn't simple for the league's top contenders. Washington's Brian MacLellan would have to trade from his roster to get a veteran goalie or upgrade elsewhere, and colleagues who are in sellers can make the Capitals or another team pay for unloading salary. ""There’s teams who do have cap space that are willing to take on space, so if you want to buy cap space, that’s available,"" said Montreal GM Marc Bergevin, who needed the Sabres to retain half of Eric Staal's salary to get him in a trade for two draft picks. ""But there’s a price to pay for that, and depending on the amount you’re trying to buy, then the price becomes steeper."" All of that adds up to an uncertain trade deadline where no one's quite sure how much movement there will be. ""Your guess is as good as mine,"" BriseBois said."
https://www.foxnews.com//sports/stars-coach-rick-bowness-removed-covid-19-protocols,sports," coach Rick Bowness was removed from the bench during the team’s loss to the   on Sunday over  protocols. Bowness was sent off in the third period of the team’s 1-0 loss. The 66-year-old coach has received both doses of the vaccine already and no other coaching staff member has tested positive, Stars general manager Jim Nill said. Nill believes Bowness' test result was a false positive. ""We did communicate with the league and they agreed with us: Let’s get him out of the game,"" Nill said. ""Because of his situation of being vaccinated, and we’d usually regularly get these tests sometime early tomorrow morning. But because this one came back quicker, we consulted with the league and everybody decided this was the right situation."" Assistant coach John Stevens took over head coaching duties. ""He has no symptoms and we’re very comfortable in presuming that this is a false positive,"" Nill added. Stars goalkeeper Anton Khudobin was placed into the NHL’s COVID protocol a day before the game. He was supposed to start as goaltender. Nill said Khudobin has since had two negative results and was cleared to travel with the team. Bowness is set to stay in Carolina quarantining until he is cleared to travel, according to  . ""Next man up, and we've had great contributions from next men up this year,"" Stevens said."
https://www.foxnews.com//sports/tiger-woods-lauds-stanford-womens-basketball-title,sports," led the congratulatory messages to the   women’s basketball team on Sunday night after the Cardinal snapped a 29-year championship drought against  . Stanford defeated Arizona, 54-53, to win its first women’s basketball championship since 1992. It was the team’s third title and third under coach Tara VanDerveer. Woods, a Stanford alumnus, tweeted his congratulatory message as he recovers from injuries sustained in a horrific car crash in February. ""Congratulations to the entire @StanfordWBB team and to Coach VanDerveer. What a win. Home of Champions! Go Card!"" he wrote. Woods attended Stanford in 1994 after the Cardinal had won the NCAA championship. He would defend his U.S. Amateur title in 1995 and get named the Pac-10 Player of the Year, selected as an NCAA First-Team All-American. In 1996, he was the first golfer to win three straight U.S. Amateur titles and won the NCAA individual golf championship. Woods has been recovering from the leg injuries suffered in an accident while driving his SUV in California. The Los Angeles County sheriff said a cause for the crash has been determined but the report won’t be released, citing privacy concerns. ""A cause has been determined, the investigation has concluded,"" LA Sheriff Alex Villanueva said last week. He added that investigators need permission from Woods to release the information. ""We have reached out to Tiger Woods and his personnel,"" Villanueva continued. ""There's some privacy issues on releasing information on the investigation so we're going to ask them if they waive the privacy and then we will be able to do a full release on all the information regarding the accident."" Woods is not facing criminal charges."
